1.8647 0.0648 -0.9842 1.2797 2.8815 2.3769 -1.9241 0.0009 -0.1573 -4.5412 -4.0213 -5.1667 -4.5666 -1.6033 1.1673 2.2399 1.3089 -0.2378 -4.8886 -1.6690 1.6673 2.5227 0.7544 5.4290 2.1955 4.7855 5.5838 6.9648 5.0379 7.8952 -2.2287 -9.8989 0.3581 -0.5044 -2.7269 0.3080 -1.3091 0.4919 -2.2166 -2.4876 -1.2499 -5.3131 -2.9774 -9.0283 -4.5059 -4.6919 -3.8330 -8.7756 -6.5860 -3.6924 -4.5252 -4.9231 -4.4454 -2.0453 -2.4363 -7.7973 -2.9419 -2.3251 -2.2161 -0.9598 -5.4290 6.5258 6.3653 7.7144
1.5861 0.2420 -1.4996 1.0520 2.4406 1.7316 -2.4611 -0.0891 -0.3536 -4.4487 -3.9867 -4.6292 -4.3818 -1.5993 0.7306 1.6552 1.0884 -0.0779 -4.0337 -0.9741 1.8207 2.3822 0.1660 4.8386 1.4403 4.8151 5.2430 6.7092 5.1398 8.5796 -0.9863 -8.2673 0.0365 -0.4428 -3.2645 -0.9049 -1.6630 0.1458 -2.3862 -2.6419 -1.4829 -5.4009 -2.9750 -8.9139 -4.3867 -4.6930 -3.7993 -7.9526 -5.7586 -2.9322 -4.0665 -4.2834 -3.7706 -0.9739 -1.1690 -6.1502 -1.1236 -0.5062 -0.4608 0.0634 -4.8386 7.8925 8.3391 8.6712
1.3287 0.4026 -1.9967 0.8047 1.9786 1.0553 -2.9668 -0.1844 -0.5109 -4.2969 -3.9343 -4.1061 -4.1731 -1.5654 0.3301 1.1113 0.8700 0.0659 -3.2236 -0.3361 1.9412 2.2307 -0.3860 4.2489 0.7566 4.8038 4.8807 6.3955 5.1627 9.1779 0.1891 -6.6697 -0.2396 -0.4838 -3.8253 -2.1833 -1.9995 -0.2184 -2.5845 -2.8185 -1.7564 -5.4689 -2.9415 -8.7695 -4.2679 -4.6878 -3.7676 -7.1331 -4.9579 -2.1612 -3.5948 -3.6186 -3.0634 0.1032 0.0803 -4.5309 0.6356 1.2790 1.2372 1.0628 -4.2489 9.1265 10.1601 9.4933
1.0789 0.5368 -2.4749 0.5338 1.4929 0.3543 -3.4377 -0.2845 -0.6342 -4.0927 -3.8727 -3.6063 -3.9501 -1.5075 -0.0233 0.6228 0.6578 0.1972 -2.4610 0.2470 2.0339 2.0728 -0.8838 3.6742 0.1772 4.7653 4.5292 6.0788 5.1355 9.6980 1.2921 -5.1282 -0.4760 -0.6423 -4.4026 -3.4617 -2.3198 -0.6040 -2.8189 -3.0254 -2.0707 -5.5184 -2.8779 -8.5967 -4.1604 -4.6843 -3.7457 -6.3322 -4.1948 -1.3991 -3.1196 -2.9411 -2.3342 1.1695 1.2974 -2.9595 2.3151 3.0122 2.8565 2.0289 -3.6742 10.2248 11.8185 10.1963
0.8217 0.6349 -2.9403 0.2364 0.9813 -0.3683 -3.8747 -0.3930 -0.7325 -3.8466 -3.8111 -3.1377 -3.7227 -1.4366 -0.3228 0.1982 0.4525 0.3173 -1.7482 0.7788 2.1039 1.9128 -1.3141 3.1269 -0.2697 4.7120 4.2232 5.8164 5.0952 10.1486 2.3181 -3.6632 -0.6832 -0.9212 -4.9845 -4.6703 -2.6256 -1.0118 -3.0922 -3.2708 -2.4218 -5.5517 -2.7905 -8.4004 -4.0751 -4.6907 -3.7407 -5.5649 -3.4788 -0.6648 -2.6511 -2.2661 -1.5953 2.2073 2.4676 -1.4556 3.8956 4.6753 4.3791 2.9538 -3.1269 11.1905 13.3095 10.8029
0.5432 0.6857 -3.4048 -0.0894 0.4430 -1.1149 -4.2831 -0.5162 -0.8175 -3.5709 -3.7587 -2.7072 -3.5006 -1.3672 -0.5656 -0.1613 0.2523 0.4254 -1.0880 1.2627 2.1556 1.7546 -1.6684 2.6171 -0.5649 4.6545 3.9928 5.6533 5.0775 10.5376 3.2629 -2.2922 -0.8749 -1.3118 -5.5552 -5.7453 -2.9197 -1.4390 -3.4019 -3.5607 -2.8019 -5.5730 -2.6906 -8.1873 -4.0209 -4.7139 -3.7578 -4.8442 -2.8174 0.0254 -2.1998 -1.6110 -0.8609 3.1993 3.5773 -0.0376 5.3601 6.2510 5.7888 3.8283 -2.6171 12.0291 14.6310 11.3354
0.2317 0.6736 -3.8821 -0.4446 -0.1211 -1.8920 -4.6711 -0.6632 -0.9026 -3.2780 -3.7241 -2.3214 -3.2948 -1.3161 -0.7543 -0.4622 0.0530 0.5188 -0.4838 1.7016 2.1911 1.6013 -1.9437 2.1525 -0.7004 4.5990 3.8567 5.6120 5.1060 10.8688 4.1220 -1.0292 -1.0666 -1.7958 -6.0973 -6.6406 -3.2057 -1.8807 -3.7420 -3.8976 -3.2015 -5.5897 -2.5939 -7.9644 -4.0032 -4.7595 -3.8003 -4.1801 -2.2167 0.6591 -1.7768 -0.9932 -0.1460 4.1277 4.6140 1.2781 6.6947 7.7225 7.0709 4.6419 -2.1525 12.7457 15.7814 11.8086
-0.1206 0.5809 -4.3820 -0.8275 -0.7062 -2.7048 -5.0462 -0.8418 -1.0004 -2.9781 -3.7130 -1.9846 -3.1168 -1.2982 -0.8967 -0.7159 -0.1497 0.5960 0.0625 2.0971 2.2115 1.4556 -2.1408 1.7363 -0.6805 4.5476 3.8186 5.6901 5.1866 11.1415 4.8920 0.1154 -1.2752 -2.3470 -6.5920 -7.3338 -3.4873 -2.3299 -4.1035 -4.2787 -3.6101 -5.6113 -2.5166 -7.7377 -4.0233 -4.8299 -3.8688 -3.5784 -1.6813 1.2286 -1.3921 -0.4282 0.5357 4.9759 5.5679 2.4788 7.8889 9.0747 8.2124 5.3836 -1.7363 13.3450 16.7589 12.2265
-0.5157 0.3920 -4.9044 -1.2321 -1.3024 -3.5513 -5.4116 -1.0552 -1.1191 -2.6773 -3.7256 -1.6975 -2.9762 -1.3237 -1.0035 -0.9343 -0.3565 0.6594 0.5517 2.4516 2.2191 1.3208 -2.2614 1.3680 -0.5196 4.4998 3.8684 5.8643 5.3072 11.3508 5.5708 1.1356 -1.5177 -2.9331 -7.0182 -7.8259 -3.7652 -2.7777 -4.4749 -4.6950 -4.0155 -5.6465 -2.4719 -7.5110 -4.0774 -4.9227 -3.9602 -3.0410 -1.2131 1.7308 -1.0526 0.0727 1.1736 5.7303 6.4317 3.5559 8.9362 10.2950 9.2031 6.0432 -1.3680 13.8317 17.5621 12.5843
-0.9498 0.0962 -5.4369 -1.6483 -1.8962 -4.4208 -5.7649 -1.3006 -1.2623 -2.3777 -3.7566 -1.4570 -2.8777 -1.3971 -1.0875 -1.1264 -0.5640 0.7165 0.9892 2.7679 2.2193 1.2024 -2.3063 1.0451 -0.2366 4.4545 3.9880 6.0967 5.4459 11.4906 6.1589 2.0297 -1.8101 -3.5182 -7.3538 -8.1373 -4.0360 -3.2138 -4.8434 -5.1328 -4.4043 -5.7012 -2.4692 -7.2854 -4.1574 -5.0300 -4.0678 -2.5659 -0.8113 2.1659 -0.7602 0.5034 1.7600 6.3813 7.1996 4.5050 9.8334 11.3735 10.0365 6.6123 -1.0451 14.2120 18.1916 12.8718
