4.0767 1.9274 -0.4371 1.1594 -0.0779 1.5419 0.1469 -0.6059 -0.0506 0.8708 1.8022 1.7687 0.3355 0.4996 1.1244 0.4418 0.4030 1.1759 1.1450 0.4678 -0.0741 0.0778 -0.3759 -0.5896 -2.2330 -0.2874 -1.4112 -0.8865 -0.5705 -0.7200 0.1565 1.7104 0.7135 -0.8568 -0.5327 1.6493 0.9522 1.4610 2.1898 2.2304 0.5512 0.2258 0.1602 -0.0958 0.5800 2.1082 1.6031 2.8469 0.7359 -0.3253 -0.6239 -0.3017 -0.8866 -0.7956 -0.2819 0.1321 0.1221 0.1027 -0.6302 -2.2849 0.5896 0.2022 -0.4579 -0.7270
4.3565 2.0375 -0.5735 1.0657 -0.1669 1.4956 0.2217 -0.4465 0.0514 0.8250 1.6912 1.7178 0.2255 0.5800 1.3803 0.6993 0.3976 1.1201 1.0853 0.4582 -0.0990 0.1195 -0.2087 -0.5791 -2.1086 -0.2242 -1.3081 -0.8017 -0.5134 -0.6560 0.1849 1.7093 1.1660 -0.2231 -0.1231 1.5700 0.8242 1.3410 1.9826 1.8920 0.4432 0.3083 0.3396 -0.0786 0.5162 1.9848 1.4574 2.7650 0.7216 -0.1987 -0.4234 0.0344 -0.6569 -0.4942 -0.0634 0.1956 0.2263 0.2433 -0.3897 -2.0071 0.5791 0.2561 -0.3755 -0.7130
4.5194 2.1095 -0.6654 1.0001 -0.2327 1.4595 0.3188 -0.2836 0.1458 0.7871 1.5914 1.6576 0.1101 0.6519 1.6301 0.9410 0.3779 1.0495 1.0233 0.4486 -0.1244 0.1457 -0.0715 -0.5525 -1.9870 -0.1568 -1.2090 -0.7452 -0.4625 -0.5787 0.2245 1.7104 1.6126 0.4739 0.3198 1.4682 0.7306 1.2416 1.7907 1.5753 0.3633 0.4088 0.5436 -0.0347 0.4708 1.8758 1.3273 2.6829 0.7151 -0.0564 -0.1928 0.4040 -0.3744 -0.1724 0.1625 0.2645 0.3383 0.3920 -0.1373 -1.7032 0.5525 0.3083 -0.2860 -0.7110
4.5560 2.1399 -0.7032 0.9623 -0.2734 1.4303 0.4350 -0.1263 0.2257 0.7542 1.5023 1.5853 -0.0152 0.7069 1.8718 1.1563 0.3350 0.9594 0.9560 0.4350 -0.1562 0.1478 0.0214 -0.5114 -1.8766 -0.0909 -1.1201 -0.7250 -0.4220 -0.4931 0.2710 1.7111 2.0328 1.2065 0.7775 1.3458 0.6749 1.1664 1.6208 1.2991 0.3187 0.5259 0.7685 0.0381 0.4420 1.7825 1.2146 2.5990 0.7140 0.0966 0.0595 0.7970 -0.0458 0.1617 0.3891 0.3348 0.4526 0.5446 0.1212 -1.3796 0.5114 0.3571 -0.1935 -0.7207
4.4641 2.1276 -0.6749 0.9507 -0.2876 1.4007 0.5665 0.0168 0.2862 0.7236 1.4231 1.4993 -0.1536 0.7386 2.0998 1.3360 0.2625 0.8468 0.8812 0.4147 -0.1991 0.1204 0.0605 -0.4604 -1.7852 -0.0314 -1.0470 -0.7463 -0.3947 -0.4040 0.3202 1.7085 2.4068 1.9447 1.2295 1.2064 0.6591 1.1178 1.4798 1.0802 0.3146 0.6569 1.0098 0.1428 0.4303 1.7065 1.1217 2.5134 0.7167 0.2561 0.3261 1.2001 0.3167 0.4991 0.6100 0.4037 0.5637 0.6970 0.3803 -1.0460 0.4604 0.4013 -0.1015 -0.7406
4.2500 2.0749 -0.5708 0.9627 -0.2743 1.3621 0.7086 0.1386 0.3260 0.6937 1.3538 1.3994 -0.3068 0.7442 2.3054 1.4745 0.1583 0.7107 0.7973 0.3857 -0.2564 0.0623 0.0431 -0.4061 -1.7186 0.0181 -0.9933 -0.8111 -0.3818 -0.3161 0.3683 1.6998 2.7168 2.6573 1.6552 1.0553 0.6834 1.0971 1.3731 0.9307 0.3529 0.7982 1.2615 0.2810 0.4377 1.6495 1.0506 2.4269 0.7223 0.4180 0.6012 1.5982 0.6951 0.8294 0.8195 0.4685 0.6668 0.8447 0.6342 -0.7145 0.4061 0.4413 -0.0129 -0.7683
3.9280 1.9860 -0.3878 0.9960 -0.2316 1.3074 0.8559 0.2349 0.3474 0.6641 1.2943 1.2864 -0.4742 0.7247 2.4787 1.5712 0.0248 0.5525 0.7034 0.3471 -0.3294 -0.0242 -0.0257 -0.3559 -1.6796 0.0555 -0.9605 -0.9175 -0.3827 -0.2334 0.4116 1.6819 2.9476 3.3139 2.0363 0.8985 0.7451 1.1034 1.3038 0.8562 0.4311 0.9456 1.5166 0.4514 0.4657 1.6115 1.0021 2.3402 0.7296 0.5773 0.8802 1.9750 1.0677 1.1409 1.0117 0.5258 0.7574 0.9833 0.8771 -0.3971 0.3559 0.4791 0.0700 -0.8007
3.5189 1.8672 -0.1283 1.0491 -0.1574 1.2325 1.0027 0.3049 0.3560 0.6360 1.2455 1.1619 -0.6529 0.6853 2.6120 1.6299 -0.1307 0.3757 0.5995 0.2994 -0.4178 -0.1333 -0.1346 -0.3172 -1.6674 0.0809 -0.9472 -1.0589 -0.3938 -0.1581 0.4476 1.6524 3.0896 3.8892 2.3587 0.7425 0.8392 1.1343 1.2719 0.8539 0.5436 1.0942 1.7668 0.6476 0.5142 1.5913 0.9760 2.2532 0.7361 0.7287 1.1583 2.3146 1.4123 1.4233 1.1810 0.5720 0.8318 1.1084 1.1045 -0.1026 0.3172 0.5191 0.1463 -0.8336
3.0467 1.7263 0.2009 1.1220 -0.0501 1.1378 1.1444 0.3519 0.3596 0.6132 1.2091 1.0291 -0.8371 0.6347 2.7010 1.6562 -0.2969 0.1862 0.4876 0.2451 -0.5184 -0.2571 -0.2691 -0.2969 -1.6780 0.0964 -0.9486 -1.2244 -0.4092 -0.0903 0.4754 1.6106 3.1415 4.3673 2.6148 0.5938 0.9602 1.1873 1.2755 0.9142 0.6838 1.2404 2.0047 0.8607 0.5816 1.5869 0.9719 2.1669 0.7401 0.8681 1.4319 2.6049 1.7118 1.6710 1.3248 0.6050 0.8887 1.2182 1.3141 0.1645 0.2969 0.5669 0.2172 -0.8610
2.5359 1.5724 0.5912 1.2159 0.0905 1.0291 1.2786 0.3827 0.3672 0.6016 1.1880 0.8927 -1.0194 0.5829 2.7437 1.6539 -0.4611 -0.0084 0.3715 0.1881 -0.6269 -0.3875 -0.4168 -0.3005 -1.7058 0.1055 -0.9589 -1.4011 -0.4221 -0.0279 0.4969 1.5585 3.1126 4.7430 2.8051 0.4598 1.1037 1.2616 1.3122 1.0237 0.8451 1.3826 2.2240 1.0806 0.6658 1.5966 0.9906 2.0835 0.7414 0.9942 1.6992 2.8410 1.9566 1.8830 1.4435 0.6252 0.9297 1.3129 1.5061 0.4038 0.3005 0.6275 0.2852 -0.8766
