-3.3103 -2.0711 -2.5547 -1.7611 -1.7599 -1.2904 -6.4188 -3.9985 -2.6920 -0.2713 -2.2755 -4.6038 -2.4528 -2.0878 -2.1476 0.9866 -3.0265 -3.3935 -5.7876 -4.0518 -2.7852 -3.6281 -3.2060 -3.1487 -6.1502 -1.5703 -3.4640 -2.5030 -0.8659 -0.7062 -3.6086 -6.5404 -2.9872 -2.2500 -5.3465 -3.8399 -3.5513 -3.5908 -6.3619 -9.6603 -7.0865 -3.6759 -6.3228 -6.5596 -11.6443 -10.0843 -6.4727 -8.3432 -9.1405 -8.6473 -4.7080 -0.6613 2.6077 -0.1077 -2.6776 -5.0254 -1.0825 1.8131 4.0243 4.0265 3.1487 2.2499 2.7670 -0.3316
-4.0014 -2.5024 -3.3438 -2.5826 -2.6181 -1.8665 -6.7568 -4.0022 -3.0662 -0.7909 -2.8401 -4.4800 -2.1818 -2.0116 -2.0677 1.1827 -2.6354 -2.7291 -5.2623 -3.6771 -2.2520 -3.1941 -2.9943 -3.0823 -5.8988 -1.3630 -3.3702 -2.6072 -0.8230 -0.5584 -3.2754 -6.2136 -3.7266 -2.9547 -5.9995 -4.5605 -4.3404 -4.3528 -6.9984 -10.1209 -7.6307 -4.1281 -6.5811 -6.7873 -11.9236 -10.4111 -6.8532 -8.2564 -9.1257 -8.6271 -4.7151 -0.6999 2.6113 -0.0830 -2.5577 -4.7608 -0.8009 2.0268 4.1280 4.0754 3.0823 2.4129 2.9717 -0.2502
-4.6868 -2.9261 -4.1264 -3.3990 -3.4843 -2.4647 -7.1272 -4.0279 -3.4641 -1.3195 -3.3883 -4.3260 -1.9036 -1.9325 -2.0381 1.3637 -2.2397 -2.0577 -4.6978 -3.2569 -1.6916 -2.7469 -2.7730 -3.0230 -5.6234 -1.1233 -3.2590 -2.6938 -0.7611 -0.3745 -2.8782 -5.8079 -4.4552 -3.6350 -6.6339 -5.2530 -5.1083 -5.0931 -7.5922 -10.5383 -8.1544 -4.5773 -6.8400 -7.0046 -12.1497 -10.6709 -7.1844 -8.0813 -9.0315 -8.5517 -4.7059 -0.7575 2.6073 -0.0449 -2.3894 -4.4280 -0.4655 2.2723 4.2304 4.1152 3.0230 2.5727 3.1803 -0.1546
-5.3659 -3.3435 -4.9005 -4.2054 -4.3530 -3.0838 -7.5276 -4.0796 -3.8794 -1.8512 -3.9165 -4.1410 -1.6181 -1.8518 -2.0546 1.5297 -1.8389 -1.3803 -4.0914 -2.7883 -1.1064 -2.2878 -2.5367 -2.9687 -5.3270 -0.8487 -3.1335 -2.7685 -0.6835 -0.1534 -2.4138 -5.3195 -5.1718 -4.2921 -7.2501 -5.9192 -5.8543 -5.8094 -8.1440 -10.9153 -8.6581 -5.0223 -7.0972 -7.2125 -12.3217 -10.8644 -7.4664 -7.8175 -8.8565 -8.4190 -4.6784 -0.8316 2.5962 0.0092 -2.1698 -4.0253 -0.0759 2.5497 4.3341 4.1459 2.9687 2.7255 3.3941 -0.0477
-6.0367 -3.7549 -5.6630 -4.9953 -5.2157 -3.7192 -7.9511 -4.1563 -4.3005 -2.3773 -4.4188 -3.9223 -1.3234 -1.7681 -2.1069 1.6835 -1.4309 -0.6960 -3.4397 -2.2683 -0.4989 -1.8170 -2.2803 -2.9159 -5.0111 -0.5371 -2.9976 -2.8377 -0.5941 0.1059 -1.8796 -4.7453 -5.8751 -4.9274 -7.8479 -6.5598 -6.5770 -6.4975 -8.6529 -11.2531 -9.1404 -5.4601 -7.3479 -7.4109 -12.4378 -10.9914 -7.6976 -7.4650 -8.5995 -8.2273 -4.6297 -0.9175 2.5777 0.0817 -1.8965 -3.5510 0.3689 2.8580 4.4414 4.1672 2.9159 2.8679 3.6147 0.0674
-6.6954 -4.1591 -6.4085 -5.7609 -6.0616 -4.3636 -8.3868 -4.2519 -4.7122 -2.8860 -4.8871 -3.6665 -1.0157 -1.6774 -2.1790 1.8294 -1.0117 -0.0023 -2.7385 -1.6942 0.1286 -1.3341 -2.0004 -2.8606 -4.6760 -0.1869 -2.8549 -2.9071 -0.4960 0.4045 -1.2740 -4.0835 -6.5628 -5.5413 -8.4261 -7.1746 -7.2739 -7.1514 -9.1172 -11.5522 -9.5984 -5.8857 -7.5845 -7.5988 -12.4958 -11.0514 -7.8754 -7.0243 -8.2593 -7.9756 -4.5569 -1.0090 2.5528 0.1743 -1.5684 -3.0034 0.8695 3.1962 4.5545 4.1793 2.8606 2.9973 3.8429 0.1883
-7.3369 -4.5541 -7.1305 -6.4938 -6.8780 -5.0076 -8.8218 -4.3567 -5.0981 -3.3648 -5.3123 -3.3696 -0.6901 -1.5751 -2.2524 1.9730 -0.5768 0.7044 -1.9844 -1.0641 0.7741 -0.8388 -1.6966 -2.7985 -4.3208 0.2030 -2.7068 -2.9798 -0.3915 0.7431 -0.5969 -3.3340 -7.2314 -6.1331 -8.9824 -7.7623 -7.9419 -7.7642 -9.5350 -11.8128 -10.0283 -6.2927 -7.7981 -7.7763 -12.4946 -11.0436 -7.9961 -6.4965 -7.8352 -7.6639 -4.4595 -1.0992 2.5228 0.2882 -1.1857 -2.3818 1.4259 3.5626 4.6753 4.1831 2.7985 3.1124 4.0789 0.3138
-7.9548 -4.9373 -7.8210 -7.1847 -7.6517 -5.6402 -9.2426 -4.4589 -5.4428 -3.8010 -5.6856 -3.0282 -0.3411 -1.4564 -2.3078 2.1197 -0.1223 1.4279 -1.1750 -0.3776 1.4358 -0.3311 -1.3712 -2.7256 -3.9438 0.6329 -2.5526 -3.0559 -0.2810 1.1224 0.1506 -2.4982 -7.8772 -6.7008 -9.5140 -8.3207 -8.5773 -8.3290 -9.9046 -12.0355 -10.4262 -6.6747 -7.9796 -7.9453 -12.4344 -10.9673 -8.0561 -5.8840 -7.3276 -7.2930 -4.3396 -1.1818 2.4895 0.4246 -0.7492 -1.6865 2.0371 3.9554 4.8050 4.1798 2.7256 3.2137 4.3218 0.4438
-8.5421 -5.3053 -8.4717 -7.8237 -8.3689 -6.2486 -9.6348 -4.5463 -5.7327 -4.1826 -5.9981 -2.6391 0.0370 -1.3162 -2.3287 2.2739 0.3548 2.1718 -0.3096 0.3645 2.1130 0.1886 -1.0284 -2.6385 -3.5427 1.1023 -2.3895 -3.1331 -0.1631 1.5433 0.9665 -1.5786 -8.4953 -7.2406 -10.0183 -8.8467 -9.1762 -8.8388 -10.2239 -12.2205 -10.7878 -7.0252 -8.1228 -8.1093 -12.3166 -10.8217 -8.0518 -5.1895 -6.7374 -6.8638 -4.2023 -1.2515 2.4544 0.5843 -0.2594 -0.9191 2.7009 4.3732 4.9444 4.1707 2.6385 3.3031 4.5710 0.5797
-9.0916 -5.6537 -9.0746 -8.4002 -9.0161 -6.8197 -9.9830 -4.6064 -5.9568 -4.4988 -6.2412 -2.1985 0.4499 -1.1493 -2.3029 2.4387 0.8561 2.9390 0.6107 1.1604 2.8048 0.7184 -0.6741 -2.5359 -3.1158 1.6093 -2.2139 -3.2079 -0.0353 2.0060 1.8475 -0.5794 -9.0802 -7.7477 -10.4922 -9.3364 -9.7341 -9.2869 -10.4902 -12.3676 -11.1079 -7.3381 -8.2242 -8.2704 -12.1421 -10.6057 -7.9801 -4.4168 -6.0661 -6.3766 -4.0523 -1.3040 2.4183 0.7683 0.2838 -0.0818 3.4147 4.8154 5.0945 4.1568 2.5359 3.3830 4.8267 0.7236
