partCode,Fp1_acqTotal_csplusav,Fp1_acqTotal_csplusneu,Fp1_acqTotal_csminus,Fp1_acq1_csplusav,Fp1_acq1_csplusneu,Fp1_acq1_csminus,Fp1_acq2_csplusav,Fp1_acq2_csplusneu,Fp1_acq2_csminus,AF7_acqTotal_csplusav,AF7_acqTotal_csplusneu,AF7_acqTotal_csminus,AF7_acq1_csplusav,AF7_acq1_csplusneu,AF7_acq1_csminus,AF7_acq2_csplusav,AF7_acq2_csplusneu,AF7_acq2_csminus,AF3_acqTotal_csplusav,AF3_acqTotal_csplusneu,AF3_acqTotal_csminus,AF3_acq1_csplusav,AF3_acq1_csplusneu,AF3_acq1_csminus,AF3_acq2_csplusav,AF3_acq2_csplusneu,AF3_acq2_csminus,F1_acqTotal_csplusav,F1_acqTotal_csplusneu,F1_acqTotal_csminus,F1_acq1_csplusav,F1_acq1_csplusneu,F1_acq1_csminus,F1_acq2_csplusav,F1_acq2_csplusneu,F1_acq2_csminus,F3_acqTotal_csplusav,F3_acqTotal_csplusneu,F3_acqTotal_csminus,F3_acq1_csplusav,F3_acq1_csplusneu,F3_acq1_csminus,F3_acq2_csplusav,F3_acq2_csplusneu,F3_acq2_csminus,F5_acqTotal_csplusav,F5_acqTotal_csplusneu,F5_acqTotal_csminus,F5_acq1_csplusav,F5_acq1_csplusneu,F5_acq1_csminus,F5_acq2_csplusav,F5_acq2_csplusneu,F5_acq2_csminus,F7_acqTotal_csplusav,F7_acqTotal_csplusneu,F7_acqTotal_csminus,F7_acq1_csplusav,F7_acq1_csplusneu,F7_acq1_csminus,F7_acq2_csplusav,F7_acq2_csplusneu,F7_acq2_csminus,FT7_acqTotal_csplusav,FT7_acqTotal_csplusneu,FT7_acqTotal_csminus,FT7_acq1_csplusav,FT7_acq1_csplusneu,FT7_acq1_csminus,FT7_acq2_csplusav,FT7_acq2_csplusneu,FT7_acq2_csminus,FC5_acqTotal_csplusav,FC5_acqTotal_csplusneu,FC5_acqTotal_csminus,FC5_acq1_csplusav,FC5_acq1_csplusneu,FC5_acq1_csminus,FC5_acq2_csplusav,FC5_acq2_csplusneu,FC5_acq2_csminus,FC3_acqTotal_csplusav,FC3_acqTotal_csplusneu,FC3_acqTotal_csminus,FC3_acq1_csplusav,FC3_acq1_csplusneu,FC3_acq1_csminus,FC3_acq2_csplusav,FC3_acq2_csplusneu,FC3_acq2_csminus,FC1_acqTotal_csplusav,FC1_acqTotal_csplusneu,FC1_acqTotal_csminus,FC1_acq1_csplusav,FC1_acq1_csplusneu,FC1_acq1_csminus,FC1_acq2_csplusav,FC1_acq2_csplusneu,FC1_acq2_csminus,C1_acqTotal_csplusav,C1_acqTotal_csplusneu,C1_acqTotal_csminus,C1_acq1_csplusav,C1_acq1_csplusneu,C1_acq1_csminus,C1_acq2_csplusav,C1_acq2_csplusneu,C1_acq2_csminus,C3_acqTotal_csplusav,C3_acqTotal_csplusneu,C3_acqTotal_csminus,C3_acq1_csplusav,C3_acq1_csplusneu,C3_acq1_csminus,C3_acq2_csplusav,C3_acq2_csplusneu,C3_acq2_csminus,C5_acqTotal_csplusav,C5_acqTotal_csplusneu,C5_acqTotal_csminus,C5_acq1_csplusav,C5_acq1_csplusneu,C5_acq1_csminus,C5_acq2_csplusav,C5_acq2_csplusneu,C5_acq2_csminus,T7_acqTotal_csplusav,T7_acqTotal_csplusneu,T7_acqTotal_csminus,T7_acq1_csplusav,T7_acq1_csplusneu,T7_acq1_csminus,T7_acq2_csplusav,T7_acq2_csplusneu,T7_acq2_csminus,TP7_acqTotal_csplusav,TP7_acqTotal_csplusneu,TP7_acqTotal_csminus,TP7_acq1_csplusav,TP7_acq1_csplusneu,TP7_acq1_csminus,TP7_acq2_csplusav,TP7_acq2_csplusneu,TP7_acq2_csminus,CP5_acqTotal_csplusav,CP5_acqTotal_csplusneu,CP5_acqTotal_csminus,CP5_acq1_csplusav,CP5_acq1_csplusneu,CP5_acq1_csminus,CP5_acq2_csplusav,CP5_acq2_csplusneu,CP5_acq2_csminus,CP3_acqTotal_csplusav,CP3_acqTotal_csplusneu,CP3_acqTotal_csminus,CP3_acq1_csplusav,CP3_acq1_csplusneu,CP3_acq1_csminus,CP3_acq2_csplusav,CP3_acq2_csplusneu,CP3_acq2_csminus,CP1_acqTotal_csplusav,CP1_acqTotal_csplusneu,CP1_acqTotal_csminus,CP1_acq1_csplusav,CP1_acq1_csplusneu,CP1_acq1_csminus,CP1_acq2_csplusav,CP1_acq2_csplusneu,CP1_acq2_csminus,P1_acqTotal_csplusav,P1_acqTotal_csplusneu,P1_acqTotal_csminus,P1_acq1_csplusav,P1_acq1_csplusneu,P1_acq1_csminus,P1_acq2_csplusav,P1_acq2_csplusneu,P1_acq2_csminus,P3_acqTotal_csplusav,P3_acqTotal_csplusneu,P3_acqTotal_csminus,P3_acq1_csplusav,P3_acq1_csplusneu,P3_acq1_csminus,P3_acq2_csplusav,P3_acq2_csplusneu,P3_acq2_csminus,P5_acqTotal_csplusav,P5_acqTotal_csplusneu,P5_acqTotal_csminus,P5_acq1_csplusav,P5_acq1_csplusneu,P5_acq1_csminus,P5_acq2_csplusav,P5_acq2_csplusneu,P5_acq2_csminus,P7_acqTotal_csplusav,P7_acqTotal_csplusneu,P7_acqTotal_csminus,P7_acq1_csplusav,P7_acq1_csplusneu,P7_acq1_csminus,P7_acq2_csplusav,P7_acq2_csplusneu,P7_acq2_csminus,P9_acqTotal_csplusav,P9_acqTotal_csplusneu,P9_acqTotal_csminus,P9_acq1_csplusav,P9_acq1_csplusneu,P9_acq1_csminus,P9_acq2_csplusav,P9_acq2_csplusneu,P9_acq2_csminus,PO7_acqTotal_csplusav,PO7_acqTotal_csplusneu,PO7_acqTotal_csminus,PO7_acq1_csplusav,PO7_acq1_csplusneu,PO7_acq1_csminus,PO7_acq2_csplusav,PO7_acq2_csplusneu,PO7_acq2_csminus,PO3_acqTotal_csplusav,PO3_acqTotal_csplusneu,PO3_acqTotal_csminus,PO3_acq1_csplusav,PO3_acq1_csplusneu,PO3_acq1_csminus,PO3_acq2_csplusav,PO3_acq2_csplusneu,PO3_acq2_csminus,O1_acqTotal_csplusav,O1_acqTotal_csplusneu,O1_acqTotal_csminus,O1_acq1_csplusav,O1_acq1_csplusneu,O1_acq1_csminus,O1_acq2_csplusav,O1_acq2_csplusneu,O1_acq2_csminus,Iz_acqTotal_csplusav,Iz_acqTotal_csplusneu,Iz_acqTotal_csminus,Iz_acq1_csplusav,Iz_acq1_csplusneu,Iz_acq1_csminus,Iz_acq2_csplusav,Iz_acq2_csplusneu,Iz_acq2_csminus,Oz_acqTotal_csplusav,Oz_acqTotal_csplusneu,Oz_acqTotal_csminus,Oz_acq1_csplusav,Oz_acq1_csplusneu,Oz_acq1_csminus,Oz_acq2_csplusav,Oz_acq2_csplusneu,Oz_acq2_csminus,POz_acqTotal_csplusav,POz_acqTotal_csplusneu,POz_acqTotal_csminus,POz_acq1_csplusav,POz_acq1_csplusneu,POz_acq1_csminus,POz_acq2_csplusav,POz_acq2_csplusneu,POz_acq2_csminus,Pz_acqTotal_csplusav,Pz_acqTotal_csplusneu,Pz_acqTotal_csminus,Pz_acq1_csplusav,Pz_acq1_csplusneu,Pz_acq1_csminus,Pz_acq2_csplusav,Pz_acq2_csplusneu,Pz_acq2_csminus,CPz_acqTotal_csplusav,CPz_acqTotal_csplusneu,CPz_acqTotal_csminus,CPz_acq1_csplusav,CPz_acq1_csplusneu,CPz_acq1_csminus,CPz_acq2_csplusav,CPz_acq2_csplusneu,CPz_acq2_csminus,Fpz_acqTotal_csplusav,Fpz_acqTotal_csplusneu,Fpz_acqTotal_csminus,Fpz_acq1_csplusav,Fpz_acq1_csplusneu,Fpz_acq1_csminus,Fpz_acq2_csplusav,Fpz_acq2_csplusneu,Fpz_acq2_csminus,Fp2_acqTotal_csplusav,Fp2_acqTotal_csplusneu,Fp2_acqTotal_csminus,Fp2_acq1_csplusav,Fp2_acq1_csplusneu,Fp2_acq1_csminus,Fp2_acq2_csplusav,Fp2_acq2_csplusneu,Fp2_acq2_csminus,AF8_acqTotal_csplusav,AF8_acqTotal_csplusneu,AF8_acqTotal_csminus,AF8_acq1_csplusav,AF8_acq1_csplusneu,AF8_acq1_csminus,AF8_acq2_csplusav,AF8_acq2_csplusneu,AF8_acq2_csminus,AF4_acqTotal_csplusav,AF4_acqTotal_csplusneu,AF4_acqTotal_csminus,AF4_acq1_csplusav,AF4_acq1_csplusneu,AF4_acq1_csminus,AF4_acq2_csplusav,AF4_acq2_csplusneu,AF4_acq2_csminus,AFz_acqTotal_csplusav,AFz_acqTotal_csplusneu,AFz_acqTotal_csminus,AFz_acq1_csplusav,AFz_acq1_csplusneu,AFz_acq1_csminus,AFz_acq2_csplusav,AFz_acq2_csplusneu,AFz_acq2_csminus,Fz_acqTotal_csplusav,Fz_acqTotal_csplusneu,Fz_acqTotal_csminus,Fz_acq1_csplusav,Fz_acq1_csplusneu,Fz_acq1_csminus,Fz_acq2_csplusav,Fz_acq2_csplusneu,Fz_acq2_csminus,F2_acqTotal_csplusav,F2_acqTotal_csplusneu,F2_acqTotal_csminus,F2_acq1_csplusav,F2_acq1_csplusneu,F2_acq1_csminus,F2_acq2_csplusav,F2_acq2_csplusneu,F2_acq2_csminus,F4_acqTotal_csplusav,F4_acqTotal_csplusneu,F4_acqTotal_csminus,F4_acq1_csplusav,F4_acq1_csplusneu,F4_acq1_csminus,F4_acq2_csplusav,F4_acq2_csplusneu,F4_acq2_csminus,F6_acqTotal_csplusav,F6_acqTotal_csplusneu,F6_acqTotal_csminus,F6_acq1_csplusav,F6_acq1_csplusneu,F6_acq1_csminus,F6_acq2_csplusav,F6_acq2_csplusneu,F6_acq2_csminus,F8_acqTotal_csplusav,F8_acqTotal_csplusneu,F8_acqTotal_csminus,F8_acq1_csplusav,F8_acq1_csplusneu,F8_acq1_csminus,F8_acq2_csplusav,F8_acq2_csplusneu,F8_acq2_csminus,FT8_acqTotal_csplusav,FT8_acqTotal_csplusneu,FT8_acqTotal_csminus,FT8_acq1_csplusav,FT8_acq1_csplusneu,FT8_acq1_csminus,FT8_acq2_csplusav,FT8_acq2_csplusneu,FT8_acq2_csminus,FC6_acqTotal_csplusav,FC6_acqTotal_csplusneu,FC6_acqTotal_csminus,FC6_acq1_csplusav,FC6_acq1_csplusneu,FC6_acq1_csminus,FC6_acq2_csplusav,FC6_acq2_csplusneu,FC6_acq2_csminus,FC4_acqTotal_csplusav,FC4_acqTotal_csplusneu,FC4_acqTotal_csminus,FC4_acq1_csplusav,FC4_acq1_csplusneu,FC4_acq1_csminus,FC4_acq2_csplusav,FC4_acq2_csplusneu,FC4_acq2_csminus,FC2_acqTotal_csplusav,FC2_acqTotal_csplusneu,FC2_acqTotal_csminus,FC2_acq1_csplusav,FC2_acq1_csplusneu,FC2_acq1_csminus,FC2_acq2_csplusav,FC2_acq2_csplusneu,FC2_acq2_csminus,FCz_acqTotal_csplusav,FCz_acqTotal_csplusneu,FCz_acqTotal_csminus,FCz_acq1_csplusav,FCz_acq1_csplusneu,FCz_acq1_csminus,FCz_acq2_csplusav,FCz_acq2_csplusneu,FCz_acq2_csminus,Cz_acqTotal_csplusav,Cz_acqTotal_csplusneu,Cz_acqTotal_csminus,Cz_acq1_csplusav,Cz_acq1_csplusneu,Cz_acq1_csminus,Cz_acq2_csplusav,Cz_acq2_csplusneu,Cz_acq2_csminus,C2_acqTotal_csplusav,C2_acqTotal_csplusneu,C2_acqTotal_csminus,C2_acq1_csplusav,C2_acq1_csplusneu,C2_acq1_csminus,C2_acq2_csplusav,C2_acq2_csplusneu,C2_acq2_csminus,C4_acqTotal_csplusav,C4_acqTotal_csplusneu,C4_acqTotal_csminus,C4_acq1_csplusav,C4_acq1_csplusneu,C4_acq1_csminus,C4_acq2_csplusav,C4_acq2_csplusneu,C4_acq2_csminus,C6_acqTotal_csplusav,C6_acqTotal_csplusneu,C6_acqTotal_csminus,C6_acq1_csplusav,C6_acq1_csplusneu,C6_acq1_csminus,C6_acq2_csplusav,C6_acq2_csplusneu,C6_acq2_csminus,T8_acqTotal_csplusav,T8_acqTotal_csplusneu,T8_acqTotal_csminus,T8_acq1_csplusav,T8_acq1_csplusneu,T8_acq1_csminus,T8_acq2_csplusav,T8_acq2_csplusneu,T8_acq2_csminus,TP8_acqTotal_csplusav,TP8_acqTotal_csplusneu,TP8_acqTotal_csminus,TP8_acq1_csplusav,TP8_acq1_csplusneu,TP8_acq1_csminus,TP8_acq2_csplusav,TP8_acq2_csplusneu,TP8_acq2_csminus,CP6_acqTotal_csplusav,CP6_acqTotal_csplusneu,CP6_acqTotal_csminus,CP6_acq1_csplusav,CP6_acq1_csplusneu,CP6_acq1_csminus,CP6_acq2_csplusav,CP6_acq2_csplusneu,CP6_acq2_csminus,CP4_acqTotal_csplusav,CP4_acqTotal_csplusneu,CP4_acqTotal_csminus,CP4_acq1_csplusav,CP4_acq1_csplusneu,CP4_acq1_csminus,CP4_acq2_csplusav,CP4_acq2_csplusneu,CP4_acq2_csminus,CP2_acqTotal_csplusav,CP2_acqTotal_csplusneu,CP2_acqTotal_csminus,CP2_acq1_csplusav,CP2_acq1_csplusneu,CP2_acq1_csminus,CP2_acq2_csplusav,CP2_acq2_csplusneu,CP2_acq2_csminus,P2_acqTotal_csplusav,P2_acqTotal_csplusneu,P2_acqTotal_csminus,P2_acq1_csplusav,P2_acq1_csplusneu,P2_acq1_csminus,P2_acq2_csplusav,P2_acq2_csplusneu,P2_acq2_csminus,P4_acqTotal_csplusav,P4_acqTotal_csplusneu,P4_acqTotal_csminus,P4_acq1_csplusav,P4_acq1_csplusneu,P4_acq1_csminus,P4_acq2_csplusav,P4_acq2_csplusneu,P4_acq2_csminus,P6_acqTotal_csplusav,P6_acqTotal_csplusneu,P6_acqTotal_csminus,P6_acq1_csplusav,P6_acq1_csplusneu,P6_acq1_csminus,P6_acq2_csplusav,P6_acq2_csplusneu,P6_acq2_csminus,P8_acqTotal_csplusav,P8_acqTotal_csplusneu,P8_acqTotal_csminus,P8_acq1_csplusav,P8_acq1_csplusneu,P8_acq1_csminus,P8_acq2_csplusav,P8_acq2_csplusneu,P8_acq2_csminus,P10_acqTotal_csplusav,P10_acqTotal_csplusneu,P10_acqTotal_csminus,P10_acq1_csplusav,P10_acq1_csplusneu,P10_acq1_csminus,P10_acq2_csplusav,P10_acq2_csplusneu,P10_acq2_csminus,PO8_acqTotal_csplusav,PO8_acqTotal_csplusneu,PO8_acqTotal_csminus,PO8_acq1_csplusav,PO8_acq1_csplusneu,PO8_acq1_csminus,PO8_acq2_csplusav,PO8_acq2_csplusneu,PO8_acq2_csminus,PO4_acqTotal_csplusav,PO4_acqTotal_csplusneu,PO4_acqTotal_csminus,PO4_acq1_csplusav,PO4_acq1_csplusneu,PO4_acq1_csminus,PO4_acq2_csplusav,PO4_acq2_csplusneu,PO4_acq2_csminus,O2_acqTotal_csplusav,O2_acqTotal_csplusneu,O2_acqTotal_csminus,O2_acq1_csplusav,O2_acq1_csplusneu,O2_acq1_csminus,O2_acq2_csplusav,O2_acq2_csplusneu,O2_acq2_csminus
AB09ER21,0.897479,0.964223,1.345374,1.005615,0.969084,1.417205,0.789343,0.959361,1.273543,0.914785,1.311431,1.352055,0.983082,1.410902,1.489208,0.846487,1.21196,1.214902,1.413481,1.119824,1.394414,1.469701,1.169809,1.481406,1.35726,1.069838,1.307421,1.36746,1.258235,1.815598,1.278262,1.257127,2.168915,1.456658,1.259343,1.462282,1.210201,1.117984,1.3747,1.20772,0.973077,1.256187,1.212682,1.262892,1.493212,0.834737,0.651569,0.810665,0.717725,0.702452,0.864204,0.951748,0.600686,0.757127,0.563342,0.72514,0.754919,0.631125,0.648021,0.827714,0.495559,0.802258,0.682123,0.657741,0.806017,1.025628,0.542066,0.809989,1.165351,0.773416,0.802046,0.885905,0.656519,0.792745,0.704391,0.561481,0.714105,0.812415,0.751558,0.871385,0.596368,0.730696,0.790437,0.857629,0.719823,0.711253,0.746448,0.741568,0.86962,0.968809,1.053693,1.217183,1.117455,1.042612,1.359475,1.098113,1.064774,1.074891,1.136797,0.907472,1.094961,1.087364,0.828987,1.009503,1.038554,0.985957,1.180419,1.136175,0.751158,0.821795,0.802076,0.757609,0.693374,0.925302,0.744707,0.950216,0.678851,0.666344,0.928999,0.933866,0.599504,0.923495,0.941734,0.733184,0.934503,0.925998,2.071614,1.866971,2.345292,1.480408,1.776622,2.683232,2.66282,1.957319,2.007352,1.002583,0.972759,1.218129,0.884384,0.974124,1.199365,1.120781,0.971394,1.236893,0.643146,0.592046,0.748828,0.556145,0.557668,0.775981,0.730146,0.626423,0.721674,0.614824,0.843546,0.676649,0.522378,0.79057,0.829098,0.70727,0.896523,0.524199,0.608298,0.840098,0.817115,0.604324,0.841306,0.846014,0.612271,0.838891,0.788215,0.988795,1.172877,1.475071,1.171493,1.065268,1.613472,0.806097,1.280486,1.33667,0.88752,0.979544,1.033678,1.088968,0.986263,1.137878,0.686073,0.972824,0.929479,1.22925,1.303239,1.208332,1.184863,1.389636,0.967166,1.273637,1.216841,1.449499,1.851861,1.761844,2.027183,1.769331,2.070704,2.242936,1.93439,1.452985,1.811429,2.800102,3.124728,2.650324,2.258579,2.722094,2.573625,3.341624,3.527362,2.727023,1.944381,1.60777,1.74259,1.999051,1.712577,1.722422,1.88971,1.502963,1.762757,1.761251,1.675424,1.853605,2.178379,1.832027,1.877004,1.344124,1.518821,1.830206,1.791539,1.715458,1.902486,1.902987,1.846484,1.883351,1.680091,1.584431,1.921621,2.02748,1.993373,2.413126,2.046656,1.864416,2.689831,2.008304,2.12233,2.13642,1.951477,2.076787,2.810294,2.212295,2.358373,3.086534,1.69066,1.795202,2.534054,1.973734,1.625773,2.337394,2.317759,1.940622,2.512455,1.629711,1.310923,2.162333,1.274435,1.335286,1.559695,1.388343,1.135999,1.901139,1.160527,1.534574,1.218252,1.028849,1.210732,1.381299,0.980212,1.211919,1.82792,1.077486,1.209544,0.934679,0.949246,0.977467,1.228709,1.200647,1.058448,1.486615,0.697846,0.896486,0.970803,0.861756,0.796519,0.967922,1.136902,0.927385,0.935306,0.586609,0.665652,1.000537,0.812403,0.737858,0.784369,1.078349,0.871569,0.86401,0.546457,0.604148,0.704727,1.218469,1.007535,1.266177,1.506757,1.228633,1.206355,0.930181,0.786436,1.325999,1.547819,1.177591,1.599378,2.085167,1.230475,1.951104,1.01047,1.124707,1.247652,1.701523,1.652009,1.839311,1.878506,1.886832,1.941475,1.52454,1.417185,1.737146,1.356134,1.228089,1.530408,1.630533,1.291039,1.509992,1.081735,1.165139,1.550825,1.064685,1.211098,1.196671,1.248135,1.148304,1.243952,0.881235,1.273892,1.14939,0.890782,0.982628,0.962517,1.011225,0.994279,0.977129,0.770338,0.970976,0.947904,0.565509,0.72072,0.790184,0.683874,0.777116,0.88835,0.447144,0.664324,0.692018,0.752487,1.062198,1.155318,0.755728,0.990192,1.376562,0.749247,1.134204,0.934074,0.563318,0.65047,0.721844,0.667589,0.605691,0.705686,0.459047,0.695248,0.738002,0.906471,0.877653,1.147444,0.897471,0.881589,1.155862,0.915472,0.873717,1.139025,0.896172,0.956539,1.075215,0.877343,0.985575,1.056693,0.915001,0.927504,1.093737,1.669307,1.609772,2.018389,1.833498,1.802496,2.236464,1.505118,1.417049,1.800315,1.211169,1.229939,1.404037,1.120452,1.260881,1.49845,1.301886,1.198997,1.309624,0.691983,0.723652,0.809502,0.569373,0.64096,0.943113,0.814592,0.806344,0.67589,0.574603,0.549267,0.618375,0.545122,0.526326,0.613812,0.604083,0.572207,0.622938,0.503454,0.558894,0.552127,0.52576,0.534616,0.618725,0.481148,0.583171,0.485529,0.881337,1.170944,1.204347,0.945893,0.913628,1.514794,0.81678,1.428261,0.893901,1.221119,1.242045,1.281044,1.461097,1.106521,1.49005,0.981142,1.377568,1.072039,0.578871,0.750219,0.685767,0.674501,0.818784,0.731764,0.483241,0.681653,0.63977,1.218215,1.505484,1.382189,1.193218,1.654273,1.274168,1.243211,1.356694,1.490211,0.746167,0.710982,0.775332,0.662496,0.742734,0.740946,0.829838,0.67923,0.809717,1.148674,1.097685,1.108912,1.134519,0.978363,1.151424,1.162829,1.217008,1.066399,0.87961,1.060931,1.229873,0.996246,1.330747,1.347011,0.762975,0.791115,1.112734,0.950022,1.084774,1.05733,1.067707,1.096613,0.992289,0.832338,1.072936,1.122372,1.593913,1.879242,1.646475,1.86489,1.665419,1.85716,1.322936,2.093064,1.43579,1.776979,2.026845,2.003047,2.063411,1.974889,2.323351,1.490547,2.0788,1.682744,1.469159,1.490162,1.710313,1.698634,1.479716,1.749101,1.239683,1.500608,1.671525,1.390263,1.514735,1.816444,1.794175,1.817611,1.903804,0.986351,1.211859,1.729084,1.780833,1.856693,2.108459,1.912873,2.167119,2.292397,1.648794,1.546268,1.92452
AL05IM24,0.275127,0.348799,0.243332,0.252684,0.40146,0.261385,0.29757,0.289555,0.225278,0.29143,0.335813,0.312727,0.278276,0.422169,0.380914,0.304583,0.238661,0.24454,0.423232,0.447885,0.44148,0.412684,0.537406,0.389012,0.433779,0.347175,0.493947,0.705412,0.664569,0.65825,0.74788,0.704476,0.638599,0.662945,0.619674,0.677901,0.567025,0.515757,0.475442,0.535413,0.54723,0.508366,0.598637,0.48035,0.442518,0.466588,0.56528,0.496823,0.464603,0.616468,0.589093,0.468573,0.507693,0.404552,0.230927,0.224405,0.208957,0.242287,0.225044,0.256722,0.219568,0.223687,0.161191,0.268402,0.256501,0.257585,0.264058,0.285302,0.302167,0.272746,0.224101,0.213004,0.285541,0.312369,0.280005,0.306055,0.321231,0.335899,0.265027,0.302398,0.22411,0.35194,0.379346,0.35946,0.358143,0.423444,0.369248,0.345737,0.329735,0.349673,0.623491,0.522366,0.594607,0.607523,0.592717,0.616452,0.639459,0.443222,0.572762,0.442758,0.390405,0.40332,0.441582,0.394189,0.475778,0.443935,0.386147,0.330861,0.308111,0.377664,0.332143,0.338757,0.328643,0.380921,0.277465,0.432812,0.283365,0.17225,0.247994,0.231592,0.191295,0.245436,0.24329,0.153205,0.250872,0.219894,0.325271,0.28833,0.366861,0.357049,0.306719,0.455115,0.293493,0.267643,0.278607,0.417087,0.407111,0.463719,0.422192,0.445047,0.516045,0.411982,0.364434,0.411394,0.677103,0.807642,0.740933,0.598206,0.727121,0.748096,0.756,0.898229,0.73377,0.234294,0.243423,0.290422,0.220372,0.226412,0.325877,0.248217,0.262561,0.254968,0.432881,0.413832,0.433534,0.413311,0.439501,0.499651,0.452451,0.384955,0.367417,0.362196,0.3364,0.378086,0.363748,0.334928,0.389024,0.360643,0.338055,0.367148,0.390424,0.35561,0.409055,0.333067,0.360827,0.399542,0.447781,0.349741,0.418568,0.336281,0.340865,0.397709,0.324804,0.378335,0.42965,0.347757,0.298712,0.365769,0.395641,0.442202,0.443731,0.378834,0.492096,0.454036,0.412447,0.386071,0.433427,0.81291,0.785218,0.859845,0.633135,0.83242,0.935054,0.992685,0.732117,0.784636,0.613632,0.635805,0.588626,0.638793,0.734868,0.550813,0.588471,0.524359,0.626439,0.613174,0.573073,0.600387,0.669296,0.722679,0.578774,0.557052,0.404767,0.622001,0.58866,0.63403,0.555576,0.643771,0.690153,0.532795,0.533549,0.570891,0.578357,0.846411,0.854486,0.736951,0.963464,0.947107,0.789943,0.729359,0.750288,0.683959,0.639323,0.739381,0.589429,0.789118,0.818094,0.57551,0.489528,0.65083,0.603348,0.767862,0.726212,0.604021,0.934838,0.826117,0.663808,0.600886,0.613819,0.544234,0.565178,0.534702,0.525439,0.583885,0.574459,0.581083,0.546471,0.489975,0.469794,0.487239,0.396419,0.413524,0.419539,0.441061,0.428767,0.554939,0.346196,0.39828,0.21332,0.224348,0.219792,0.244473,0.261864,0.213036,0.182167,0.182143,0.226548,0.403345,0.352921,0.299101,0.423957,0.338743,0.318666,0.382733,0.368872,0.279536,0.739054,0.602811,0.562006,0.890204,0.655667,0.666513,0.587903,0.543348,0.4575,0.473597,0.568065,0.502754,0.456096,0.632416,0.470175,0.491098,0.495671,0.535332,0.475181,0.465564,0.513495,0.447763,0.589206,0.506895,0.502598,0.326467,0.520095,0.778303,0.849993,0.727754,0.825991,0.834391,0.679732,0.730615,0.867546,0.775775,0.537049,0.565668,0.559183,0.563118,0.639509,0.529723,0.510979,0.482596,0.588642,0.540494,0.542423,0.551114,0.625246,0.559667,0.50964,0.455742,0.523023,0.592588,0.389475,0.409324,0.520658,0.448784,0.43962,0.634126,0.330166,0.375241,0.407191,0.723514,0.655007,0.572614,0.852778,0.634361,0.751151,0.594249,0.678234,0.394077,0.627469,0.511344,0.558479,0.6011,0.469007,0.656334,0.653839,0.558973,0.460624,0.525377,0.433857,0.417838,0.525302,0.492269,0.539736,0.525452,0.368144,0.29594,0.303486,0.330489,0.335966,0.324811,0.410787,0.405471,0.282161,0.240154,0.26646,0.464441,0.517605,0.523592,0.507517,0.593979,0.578775,0.421364,0.431684,0.468408,1.143112,1.223093,1.40794,1.099484,1.328552,1.528239,1.18674,1.104451,1.28764,0.63807,0.540013,0.544033,0.668277,0.503537,0.593661,0.607863,0.581048,0.494406,0.403983,0.383347,0.382036,0.422954,0.395527,0.418554,0.385012,0.369644,0.345518,0.351818,0.332246,0.34892,0.338528,0.27744,0.418073,0.365108,0.393902,0.279767,0.369907,0.307329,0.321285,0.383594,0.263478,0.408447,0.35622,0.356661,0.234124,0.583545,0.538499,0.566999,0.618935,0.500762,0.734735,0.548156,0.580954,0.399264,0.552735,0.631882,0.628172,0.586843,0.642817,0.609962,0.518627,0.619581,0.646382,0.206786,0.244701,0.233631,0.230326,0.234167,0.269729,0.183246,0.256551,0.197533,0.803146,0.774557,0.755682,0.833938,0.848225,0.82929,0.772354,0.691681,0.682074,0.373979,0.351635,0.384916,0.375254,0.358314,0.456196,0.372704,0.344121,0.313635,0.487967,0.495748,0.495324,0.487852,0.618826,0.54332,0.488082,0.357287,0.447329,0.411215,0.485635,0.527238,0.438602,0.560212,0.636327,0.383827,0.401735,0.41815,0.397853,0.491726,0.452695,0.50603,0.502284,0.517053,0.289677,0.479849,0.388337,0.884827,0.969769,0.907861,0.972343,1.041553,1.019504,0.79731,0.889012,0.796217,2.086224,2.244619,1.925122,1.938771,2.079597,2.195917,2.233677,2.430268,1.654327,0.698576,0.791081,0.743947,0.792447,0.854809,0.826806,0.604704,0.719388,0.661088,0.736084,0.67425,0.58318,0.973259,0.804146,0.630885,0.498908,0.528116,0.535474,0.8425,1.000757,0.83796,0.953916,1.064156,0.822412,0.731084,0.929433,0.853509
